store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
601e5f42-f913-4a97-a561-c6ea8437c903,0.0,0.0,0.0,0.0,0.0,0.0
805418a4-3f52-4cbc-89be-571708e06a03,5.5775639,54.4224361,6.08001221,4.41998779,248.8408150102778,0.0
3a02139a-8a00-4aba-9320-bea6ca5b9f86,0.0,0.0,0.0,0.0,0.0,0.0
c3a922ce-4d09-4504-a427-13c721a64e17,42.59377345,17.406226549999996,11.400045813611113,0.0,301.2995611375,0.0
834a2b88-eea2-460d-9cd0-5e177c967f2e,33.2891456,26.710854400000002,16.23505496888889,0.0,443.1862333122222,0.0
c9e98ad7-0d7c-411f-ab47-a7198c06566c,0.0,0.0,0.0,0.0,0.0,0.0
61e0646a-3c5a-4724-b223-b0ab7ff6fba1,0.0,0.0,0.0,0.0,0.0,0.0
79eb22f0-cad2-4f5a-905d-6343d6ff430f,29.127432483333333,30.872567516666667,16.096914817777776,0.0,430.6261464061112,0.0
6b557106-3542-422f-b175-4134b532d83c,0.0,0.0,0.0,0.0,0.0,0.0
a7acb6ac-60e9-400b-8223-c8f9d5fe34c5,0.0,0.0,0.0,0.0,0.0,0.0
e4387415-9b0c-4cee-8a6a-0ce1a18c905d,0.0,0.0,0.0,0.0,0.0,0.0
0fa45136-e56d-4896-94ef-fc09a7060d0b,0.0,0.0,0.0,0.0,0.0,0.0
a4db7589-6b17-4c9b-80c5-fa27de6e37a1,7.442761733333333,52.557238266666666,12.194887591944445,1.7884457413888877,369.60484523861106,0.0
3ec674db-53b8-4eb0-92e8-6298000ad36f,0.0,0.0,0.0,0.0,0.0,0.0
9e0dac02-e2cf-48bd-9b4e-3b0ed1901b54,28.097192399999997,31.902807600000003,16.062379223055558,0.0,442.4820575602778,0.0
ca539367-e7e0-4eb3-a265-6d4f1df4540b,0.0,0.0,0.0,0.0,0.0,0.0
8516cfd9-ee30-472c-9781-abde423f82cc,0.0,0.0,0.0,0.0,0.0,0.0
0e37292a-b330-471c-b767-23a797910113,0.0,0.0,0.0,0.0,0.0,0.0
1ab13657-6cce-475f-be32-0b358db955c1,25.624165249999997,34.375834749999996,9.96264259,0.5373574100000001,337.0943277852778,0.0
258f7955-cab5-4a3b-9a9a-2b8c31e930e6,28.16724586666667,31.83275413333333,16.064545599166667,0.0,442.4646910558334,0.0
de867d2f-2e16-46fd-a669-c21d23b34304,15.94864065,44.05135935,15.645204081666666,0.0,440.8129168961111,0.0
6a7a87aa-ddb0-4b23-ad99-d07cb7009b30,0.0,0.0,0.0,0.0,0.0,0.0
3f86b349-0f61-4939-9abc-a3eddefd5ba9,29.674850833333334,30.325149166666666,16.098304177499998,0.0,442.68985897194455,0.0
e9d22f1f-8e63-4a1e-89c3-b3fa750d0db4,20.555549499999998,39.4444505,9.797852170277777,0.7021478297222227,336.33048013222225,0.0
e99b0f6a-5786-46d6-8f27-d74238f55f1a,0.0,0.0,0.0,0.0,0.0,0.0
6668486d-dae3-4fa1-91ab-4cebab5cd3d9,8.522419016666667,51.47758098333334,12.213259751944442,1.2864624702777796,354.19568348055566,0.0
ed498869-f310-4ee0-841b-2f686f9e3cc2,0.0,0.0,0.0,0.0,0.0,0.0
37dda59b-798d-438d-ad4d-8c342b768b55,0.0,0.0,0.0,0.0,0.0,0.0
fdbe1c88-86bd-4b91-b3d2-7b2d61cb4aa4,0.0,0.0,0.0,0.0,0.0,0.0
0cb45c6f-6516-4e1a-8e28-9a3afef3f7c5,6.15588025,53.84411975,6.089624877777777,4.410375122222223,248.8503058258333,0.0
362d488c-3b75-40f5-8c19-1d155e645867,36.67566421666667,23.32433578333333,16.330036254444448,0.0,443.6612928494445,0.0
28558ff2-8599-41f9-a622-0b86487fceef,5.3041341,54.695865899999994,12.159333270277779,1.824000063055555,369.48953790944444,0.0
d7597b54-4eae-4ffb-9e96-c41d18089a9a,21.5818397,38.4181603,15.846858403055556,0.0,441.60392978861114,0.0
ac08d911-6f3f-4e7b-8fbc-0be3e931f4df,0.0,0.0,0.0,0.0,0.0,0.0
3f2376e6-5111-4d12-9865-54af77e19d26,10.352922766666667,49.647077233333334,9.460466400833333,1.0395335991666677,334.9886767052778,0.0
bfd250f9-670b-44f1-a835-9f83235b4e9e,0.0,0.0,0.0,0.0,0.0,0.0
f9014e07-d4c9-4ae5-b4e8-39a62c7a7798,0.0,0.0,0.0,0.0,0.0,0.0
04158b11-91a0-4c55-b647-aab2c199706e,0.0,0.0,0.0,0.0,0.0,0.0
04dc9f06-c976-4658-8a60-8e3a3fdd2b6e,0.0,0.0,0.0,0.0,0.0,0.0
980516d0-4831-4017-8e64-954da65af488,0.0,0.0,0.0,0.0,0.0,0.0
85169f00-f6f3-4a39-b7b6-0de7ca5bab19,40.74985225,19.250147749999996,12.46179430111111,0.5382056988888891,370.1209597761111,0.0
76e53656-dbbd-4a86-942d-c936dc4a787f,0.0,0.0,0.0,0.0,0.0,0.0
b9423ee8-2b3a-4425-9f7a-21632c89f1fa,25.694753166666665,34.30524683333333,9.963975060277777,0.5360249397222226,339.0990508177777,0.0
0f8e5020-8a7d-49dc-9819-69042c7e2639,20.71548935,39.28451065,15.819469777777778,0.0,441.4863504977779,0.0
b553f261-9d5b-4053-8c04-86c1aa0c4749,0.0,0.0,0.0,0.0,0.0,0.0
d1ad94d4-c1c4-48f1-8d9c-5574f5b19d7d,0.0,0.0,0.0,0.0,0.0,0.0
a301c867-9cfe-41d5-81f5-a3fab06d71ef,0.0,0.0,0.0,0.0,0.0,0.0
f1e6663c-87cc-4d81-8092-360f93b45b91,21.177260349999997,38.82273965,15.833944639722223,0.0,441.5470939444444,0.0
f68cac2a-530d-4c27-a294-d2e7161cc471,22.358431,37.641569,9.855860670833334,0.6441393291666666,338.5677895180555,0.0
0bc0fc3c-1973-4456-bf54-e14e4ae12170,36.201807450000004,23.79819255,12.313091654166666,0.6869083458333343,369.5069237505556,0.0
f3cfc707-4408-49cc-b52f-87dec2eb3178,10.618961233333332,49.38103876666666,12.250054514722223,1.7332788186111105,436.8598680300001,0.0
7ab09e07-efd0-4271-9847-48304acb292b,0.0,0.0,0.0,0.0,0.0,0.0
0059ffee-d90a-4355-afd3-b14e7030d2a5,41.816961066666664,18.183038933333332,16.49793300388889,0.0,444.32880863388897,0.0
11a4d94e-87d9-45fa-9752-fd6ca4b458c9,29.1665977,30.8334023,10.079220776111113,0.4207792238888881,318.5111467063889,0.0
852f90e8-5ca1-4c56-985e-f589405b071b,0.0,0.0,0.0,0.0,0.0,0.0
810faffb-414d-42e8-bd44-f3555925170e,0.0,0.0,0.0,0.0,0.0,0.0
c6e2fed8-d277-45a8-b954-6a8b453c99a9,0.0,0.0,0.0,0.0,0.0,0.0
7197a4c2-1928-4f52-ae85-9a3396aea104,0.0,60.0,0.0,11.166666666666666,0.0,78.16666666666667
b194c9a4-6b94-41bc-96b4-41a12c78ca2d,0.0,0.0,0.0,0.0,0.0,0.0
dad75496-6825-4185-89cc-454c70dbafee,0.0,0.0,0.0,0.0,0.0,0.0
cd948be1-ce0b-4473-bcdc-f5354ca02e1a,18.89729863333333,41.102701366666665,9.74303571972222,0.7569642802777788,338.15244005861115,0.0
94de1229-249b-4e7b-9d50-ccaed3fa0505,0.0,0.0,0.0,0.0,0.0,0.0
63f63775-416c-4286-838f-de443da60e6b,5.899866866666667,54.10013313333333,12.169790734166666,1.8135425991666672,369.51688491305555,0.0
42918db1-ae8c-487a-99fd-bf722fff0b81,20.588058049999997,39.41194195,15.815345762222224,0.0,441.47283492222215,0.0
6f908bd4-52bb-4b05-af67-204ff8ed3779,19.06630308333333,40.93369691666667,9.744614487222222,0.7553855127777772,338.17358728777776,0.0
7fce1b39-f97f-4c70-b7d9-298da5768273,0.0,0.0,0.0,0.0,0.0,0.0
0c898f3b-8275-417b-8a30-e128ec257093,0.0,0.0,0.0,0.0,0.0,0.0
ea6ff992-4058-49e5-8260-394644ccf1a6,0.0,0.0,0.0,0.0,0.0,0.0
dbc2eca2-453e-4c93-9784-e40c3bfd32a2,0.0,0.0,0.0,0.0,0.0,0.0
ee5a7cd0-fde9-488a-9bf1-b0ef00f044f1,5.54623195,54.45376805,9.300184426111112,1.1998155738888878,336.27107364138885,0.0
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,0.0,0.0,0.0,0.0,0.0,0.0
976e28ea-d24a-4027-a3d5-3234f2a4919f,0.0,0.0,0.0,0.0,0.0,0.0
fa47810d-b772-4496-ab36-e9c6719822c5,0.0,0.0,0.0,0.0,0.0,0.0
0ce82081-3638-4a9c-b568-5c59687a4f51,0.0,0.0,0.0,0.0,0.0,0.0
86505fa3-c798-48b6-ac22-e7b2c4a4080c,0.0,0.0,0.0,0.0,0.0,0.0
a9ab292b-2a3b-4ff1-84c2-f7de5a5fae2e,0.0,0.0,0.0,0.0,0.0,0.0
631f7af7-cb50-4201-ba69-bdca2dd346a7,0.0,0.0,0.0,0.0,0.0,0.0
89009ac1-ad8f-4d67-b0e6-535829f5372e,20.65928825,39.34071175,15.817400084444445,0.0,441.47005129361105,0.0
0f2778f5-9b40-4c19-bd93-4dba7761386c,6.086703099999999,53.9132969,6.088797741944444,4.411202258055556,248.84781210666665,0.0
1f7138f3-da2e-4935-9762-f3e063f793f8,28.874690666666666,31.125309333333334,16.089454390833332,0.0,433.5774569083334,0.0
a2e71b56-7126-4aa6-a97b-666390a1f464,28.32078025,31.67921975,16.06992025972222,0.0,442.5003635527778,0.0
21a6a46d-887e-4376-b39b-ca2e57fc0d4a,31.934478883333334,28.065521116666666,16.189796925833335,0.0,443.0022734236112,0.0
50c4de08-33c4-4a73-92d1-c8f31c1bd0e8,40.37599323333333,19.62400676666667,12.190178578333333,0.0,304.20495059472216,0.0
32f1daa8-675f-4730-a0d3-a70923d800ea,0.0,0.0,0.0,0.0,0.0,0.0
5ba0d219-0fa9-4ab4-b724-a2fdc9d8b5cf,33.423562366666665,26.576437633333335,10.219791018055556,0.2802089819444437,340.1667810277778,0.0
02e00fcb-db53-4633-aed6-5e964085d9e3,32.696498016666666,27.303501983333334,16.198190454444443,0.0,443.1016268,0.0
47d552c6-7d55-4c56-9929-06b6311cfade,11.5312974,48.4687026,9.4994340075,1.0005659925000003,335.14757027194446,0.0
ce9fdac5-0559-429b-aedc-6164e68ca6e3,0.0,0.0,0.0,0.0,0.0,0.0
923e818a-0961-4476-a563-247cdf293f2c,9.52211405,50.47788595,6.146221983888888,4.353778016111112,261.4704915272222,0.0
133ac8d8-8516-4407-9fe3-1385959c0d0b,17.8476678,42.152332200000004,6.284679948611111,4.715320051388889,248.37494692055554,0.0
2271d2b0-c008-43cc-8afe-16890092ee30,0.0,0.0,0.0,0.0,0.0,0.0
cfdbbc0e-8500-4f87-82e0-45b86ade3b69,31.151221133333333,28.848778866666667,12.128469772777777,1.8548635605555561,366.75717480944445,0.0
d8735d67-a656-4c12-86bc-760ab9a17bdf,19.523726,40.476274,11.746372523611111,2.2369608097222224,365.1454296324999,0.0
dd4ac022-ce65-4542-a927-d109403b39d0,23.611545433333333,36.38845456666666,16.91339617138889,0.0,679.6990795019445,0.0
7125def2-bb00-4892-bf74-69b476a9e101,7.9817525,52.0182475,6.120038364722222,4.879961635277778,247.211577765,0.0
36a3602e-77ac-4036-988e-5bb3b919ebbe,0.0,0.0,0.0,0.0,0.0,0.0
21db19ac-8cdc-4504-845c-65e4e0a23615,17.991619116666666,42.00838088333333,6.287345048611112,4.712654951388888,248.38514015111107,0.0
9616b8b4-d95c-4bdd-b4f8-89c291c07eb7,0.0,0.0,0.0,0.0,0.0,0.0
d488779c-a0a9-4bc3-8155-00024c3e5035,30.945235316666665,29.054764683333335,12.13947022361111,1.860251998611113,366.7306611861111,0.0
90c7e5ca-6a89-402a-8964-3f4bc36b7a71,0.0,0.0,0.0,0.0,0.0,0.0
2d246d81-e6fe-4072-8a11-9a0652d70ef2,31.351188933333333,28.648811066666667,12.154368654166667,1.8453535680555555,354.79522950527775,0.0
21d3d33c-0e73-44aa-9ffe-575dfc3ee15e,0.0,0.0,0.0,0.0,0.0,0.0
4bf8de12-1ea4-4a03-b2f6-20a38424fee0,10.080329416666666,49.91967058333333,6.1551111530555564,4.8448888469444436,244.45679781527775,0.0
73640a76-1119-4fb1-bff9-aa46b7d68789,24.386487183333333,35.61351281666666,6.394058593333334,4.605941406666666,249.1623086902778,0.0
faab0eb8-287a-4fb1-abe6-9e6527bc646e,30.83932456666667,29.16067543333333,11.135151569722222,1.8648484302777777,346.71558024972217,0.0
49608766-74ef-4b6b-971f-4ac233ed5f1c,8.42412945,51.57587055,11.401042213055556,2.0986800091666655,348.6878067266667,0.0
22530307-f8ae-485e-ba4f-cd2db0267cc1,0.0,0.0,0.0,0.0,0.0,0.0
ea190b07-1172-45ac-a84e-620221859bbc,0.0,0.0,0.0,0.0,0.0,0.0
be9493ba-0406-4779-a056-b4c43e736069,0.0,0.0,0.0,0.0,0.0,0.0
f380b090-0724-43e4-ac52-58abd6bee401,37.64105396666666,22.358946033333336,6.61502315138889,3.8849768486111103,264.8134672322222,0.0
752ffc37-d925-4b2a-ab40-1685ed330d99,34.52378938333333,25.47621061666667,9.756944546388887,1.743055453611113,334.81895778805557,0.0
65b0e5ca-9c10-4237-8e56-84fd0f2c8e3f,7.200337366666667,52.799662633333334,13.356468980000002,0.0,425.15478874583323,0.0
216eabc8-9c35-400e-9ab4-522bf1533041,0.0,0.0,0.0,0.0,0.0,0.0
37faa08e-5901-45fe-bbf5-6c2f8a54c505,0.0,0.0,0.0,0.0,0.0,0.0
221b0203-d331-409b-9e1b-93f14885ded0,32.699881766666664,27.300118233333333,11.030163562777778,1.8031697705555558,343.8285306052778,0.0
79004d94-95e1-4575-8b73-092a364ecf21,0.0,0.0,0.0,0.0,0.0,0.0
e4f519af-1905-4961-a910-caa28145dd60,0.0,0.0,0.0,0.0,0.0,0.0
81fe8f25-2e90-4a1c-9c14-bb40328a7b39,7.5435899,52.4564101,6.1127220675,4.3872779325,244.1570990827778,0.0
3d783c8c-831e-4118-84f3-f7900a637ddb,7.104174016666667,52.89582598333333,11.33571815861111,2.147615174722224,348.4283520472223,0.0
b3f28fa0-3015-402b-8b5e-5259a8413ea3,0.0,0.0,0.0,0.0,0.0,0.0
c2f235ac-f465-44f5-8f55-6dc3ffe2a4dc,36.505914366666666,23.49408563333333,12.321379594444442,1.1783426277777795,352.4716570116667,0.0
163431ef-05e2-490f-b32c-fab9f9b9bcf9,25.26532345,34.734676549999996,11.950663897777776,2.0490583244444456,365.9521125349999,0.0
3840f375-13bf-4a31-b9fe-da7d5476d2fb,30.481110049999998,29.518889950000002,12.123275399722223,1.8764468225,366.6660993733333,0.0
322bcf19-c2c0-4767-ac26-cafda92957e0,4.274286316666666,55.72571368333333,16.775188020555554,0.7248119794444453,512.3151119758332,0.0
1e2c206b-a10a-43c2-a14b-9057a937cad6,0.0,60.0,0.0,9.75,0.0,74.74944444444445
562ebfee-135d-495d-b630-957c97bae730,37.53607591666666,22.463924083333335,12.341095908611113,1.6422374247222211,367.6351570497222,0.0
02dcc084-0b71-4a95-8781-f2e195aeace6,27.606176316666666,32.39382368333334,14.52895598,2.4710440200000003,430.4755469422222,0.0
d7300d49-d0bb-46d3-8ca7-86f4f90bd6da,19.520483683333335,40.47951631666667,17.28117822861111,0.0,508.40605259777783,0.0
012c2916-6822-4202-9cc0-a9a20abe3ec4,0.0,0.0,0.0,0.0,0.0,0.0
51ef1145-c4b2-4175-a0c6-ef3619072d86,0.0,0.0,0.0,0.0,0.0,0.0
7041b005-08cc-4aa1-b668-e7023db27c0d,15.037008633333333,44.962991366666664,10.61651581472222,2.3834841852777795,344.59392992777776,0.0
db452f62-d903-4542-a163-4d8ee7eaef08,29.031605083333332,30.968394916666668,6.471314013611111,4.195352653055556,247.71246265916665,0.0
d7773731-54d9-434a-a187-fd06d62ef270,12.141290083333333,47.85870991666666,6.189495931111111,4.810504068888889,261.7828604038889,0.0
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,26.427397133333333,33.572602866666664,11.988597831388889,2.0111243908333343,366.1068807702777,0.0
cd57be93-08e2-499d-9234-af680801b4e7,0.0,0.0,0.0,0.0,0.0,0.0
022ba325-8587-4897-98ff-7ec3ab2882c1,11.432294083333334,48.56770591666667,6.178142530000001,5.6551908033333325,248.9552280852778,0.0
3e2c5d5f-9529-4252-866d-f0fd81e5ffc5,15.337627366666668,44.662372633333334,6.242879205833333,6.257120794166667,298.51008093222225,0.0
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,0.0,0.0,0.0,0.0,0.0,0.0
85e63132-bbfe-4090-9a5c-4e6d920517cc,26.270692966666665,33.729307033333335,11.983446106944445,2.0162761152777766,366.0854474733333,0.0
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,0.0,0.0,0.0,0.0,0.0,0.0
932721bd-7c93-4b83-a9ce-022d2bdecafb,0.0,0.0,0.0,0.0,0.0,0.0
fe7eebc7-4b4d-4a0f-8dbd-633c8f87d703,11.717711666666666,22.970170750000005,6.1830137616666665,1.3169862383333333,236.25139215527776,0.0
afa83e71-2abb-4249-97a3-db0eeb4c6938,10.388424466666667,49.61157553333333,6.160257424166666,4.5064092425,245.49666504444448,0.0
01c792cd-2acb-4dd2-89b3-9f58ee057494,9.571064666666667,50.428935333333335,10.934593178611111,2.5654068213888888,345.38131486416665,0.0
ab39cf54-be48-4f2b-8446-c3d9dcee7927,5.96729125,54.03270875,6.086530288055555,4.413469711944445,236.57504785583333,0.0
e69c44fb-54f0-4813-aed2-db564dff42ed,11.150180666666667,48.849819333333336,10.3206647375,2.512668595833333,340.87951633500006,0.0
4be78071-a877-4933-a748-580eb29a11bc,10.074280616666666,49.92571938333334,6.1551015213888896,4.8448984786111104,247.44541798027777,0.0
74bec779-d2a8-49d2-bac3-15c16d619ad6,0.0,0.0,0.0,0.0,0.0,0.0
91a7d88b-b206-4556-b01e-5abbdff4c68b,29.690790316666668,30.309209683333332,12.09598432666667,1.9037378955555526,366.5459031041667,0.0
506ecefa-d562-4ca3-9038-95363443ce7f,19.775007366666667,40.224992633333336,17.28927991861111,0.0,514.4439331363889,0.0
031901e1-53bc-4bf0-a3b3-527b2f192f9f,0.0,0.0,0.0,0.0,0.0,0.0
b594e97d-4fab-4202-94f8-cb54dcd6b5e3,0.0,0.0,0.0,0.0,0.0,0.0
a5b29f8b-1f73-444e-9be6-7896111081e2,0.0,0.0,0.0,0.0,0.0,0.0
e93f9c64-556e-41a1-a062-9702689c16e6,14.138987616666666,45.86101238333333,10.086087465555556,2.4139125344444436,339.0050730377777,0.0
f3eab10f-d668-4d91-949f-940bb6be4bb7,28.766275083333333,31.233724916666667,10.566027507500001,1.9339724924999993,343.0257673055556,0.0
be5fdf3f-d3fa-4c0b-af4c-b2951a91fb45,0.0,60.0,0.0,24.0,0.0,168.0
291cc3dc-6949-4b37-8b7c-06163fad8917,5.3978676,54.602132399999995,6.077162686944444,4.422837313055556,260.9725928072222,0.0
9b299aaa-13d1-4be3-8454-6d49301460cf,0.0,60.0,0.0,12.833333333333334,0.0,89.83333333333333
d7e333bd-a69a-4ae1-82a0-6c92570ef6e9,12.034799999999999,47.9652,11.516052891111112,1.9836693311111109,349.15433176666664,0.0
ea5abb28-d211-4388-b120-9dc7a977b240,0.0,0.0,0.0,0.0,0.0,0.0
5dc35819-148f-403d-b856-f753dd38ea80,9.911387583333333,50.08861241666667,6.1523975294444435,3.8476024705555565,250.9231234611111,0.0
54f92288-a3a6-488a-9a07-b4f30fa85c8a,11.903484216666667,48.09651578333333,6.185546644722222,4.481120021944444,245.67685058694448,0.0
b1cecc14-19ed-4b1f-bbab-5a863443bf6e,34.1008987,25.899101299999998,6.555721009166666,4.444278990833334,247.3179219741667,0.0
cf2ee804-8151-4a1a-966f-642890fb5b7a,32.73141198333333,27.26858801666667,12.933235491666668,0.0,331.24905477694455,0.0
cdc83b31-a7b9-410b-8bca-5272806a85ac,15.134461983333333,44.86553801666666,6.239420017222222,4.427246649444444,246.05988720027779,0.0
1646a446-bddb-4539-83cf-2dbb2e3bdee4,0.0,0.0,0.0,0.0,0.0,0.0
d74868cf-0694-4ce4-9dde-c06d1b802594,32.185733066666664,27.814266933333332,12.179524567222224,1.8201976549999987,357.8905699594445,0.0
34bcaaab-8bf2-4a14-9838-6d788ca02f92,0.0,0.0,0.0,0.0,0.0,0.0
86c2f442-c401-44a9-917f-445396421211,29.5898718,30.4101282,12.093072546111111,1.9066496761111114,354.55324156666666,0.0
e34133e5-ac4f-4a3c-9a88-7bf8aeb41fc4,0.0,0.0,0.0,0.0,0.0,0.0
0b86a98a-48b1-4253-aba3-59ee8231a22e,5.511978816666667,54.48802118333333,6.078895719444445,4.421104280555555,243.9063397363889,0.0
4c464ee7-b44f-4296-8398-795ccbd0dd80,26.72643495,33.273565049999995,10.497533457500003,2.0024665424999974,340.7413913877778,0.0
9cbc2d93-ae5a-473e-b529-2d27e73d7e24,29.234870316666665,30.765129683333335,10.581789706666667,1.9182102933333327,343.00105968583335,0.0
e39f1a35-5282-4765-a879-9fe89a0e0404,36.946649683333334,23.05335031666667,10.838781350277776,1.6612186497222239,327.88319584138884,0.0
3a180cde-b4e8-4025-b235-5e5803f529d3,37.21400706666667,22.785992933333333,10.847432305277776,1.652567694722224,342.0770238947223,0.0
c59bc57f-8558-488e-a4db-8bcbe2bad315,0.0,0.0,0.0,0.0,0.0,0.0
44f2ee7c-de36-48aa-88fd-32112e0c5aa7,0.0,60.0,9.894779687777778,2.6052203122222233,339.0298549927778,0.0
16ebc2c6-c798-427a-8a25-73446c9efffe,4.563458566666667,55.43654143333333,6.063340911111112,4.603325755555555,244.7941242547222,0.0
3666af11-a993-4637-bc9f-60305190eb2e,0.0,0.0,0.0,0.0,0.0,0.0
5613e853-a606-4838-a919-4a8879a1759e,30.839210016666666,29.160789983333334,18.134840964166663,0.34849236916667,579.3500951636108,0.0
5c0e57b0-034b-4c74-a8ad-f0d736278be1,0.0,0.0,0.0,0.0,0.0,0.0
1a31b915-8512-4550-8e82-a95565523de4,29.4700849,30.5299151,12.072479768611112,1.9108535647222218,366.50534681249997,0.0
e43f2dd9-9457-4b1f-8e39-80307e5c8b6b,30.74091875,29.25908125,9.631549160833332,1.8684508391666672,334.30421796666667,0.0
994f282b-c47d-4c20-b4d4-a57814f70877,0.0,0.0,0.0,0.0,0.0,0.0
979cc8a7-537b-4fc0-ba2f-ec41864f2b53,8.165223450000001,51.83477655,11.387803909722223,1.8619183124999998,348.63981925166667,0.0
3730b844-cfe3-464d-89c7-715fe058d1ae,16.544406066666667,43.45559393333333,10.165812646666666,2.3341873533333333,339.27108465944445,0.0
327c216c-ec27-4ab3-a285-488c05a46faa,0.0,0.0,0.0,0.0,0.0,0.0
82bfbe71-32ad-49f0-8102-e55eb4dd90f8,15.409566516666667,44.59043348333333,10.128818930277777,2.3711810697222226,341.10598409416673,0.0
710aaa0d-7afd-4fde-b529-3a7b875b5759,0.0,0.0,0.0,0.0,0.0,0.0
56a8e369-2ec5-4fff-8351-cd083f3926aa,0.0,0.0,0.0,0.0,0.0,0.0
ce965ce4-4bab-4eb5-97cc-a265d8add032,0.0,0.0,0.0,0.0,0.0,0.0
b9d0fa30-17d7-4427-83c5-95165d3c853f,0.0,0.0,0.0,0.0,0.0,0.0
453ebf84-d452-4829-a2d6-f8da58b8338a,39.0979592,20.9020408,6.6438386125,4.3561613875,267.73989726222226,0.0
